Lemma,Word_Type,Category,Primary_subcategory,Sg_all_split,Pl_all_split,Alt_split
Biss,s,unconscious_bias,agentic,"['Umsetzungsfreude', 'Regsamkeit', 'langer Atem', 'Freude am Vertreten des eigenen Standpunkts', 'Fähigkeit, wirkungsvoll zu kommunizieren']",[],"['Umsetzungsfreude', 'Regsamkeit', 'langer Atem', 'Freude am Vertreten des eigenen Standpunkts', 'Fähigkeit, wirkungsvoll zu kommunizieren']"
deutlich,a,unconscious_bias,agentic,"['klar', 'offen', 'transparent', '-']",['-'],"['-', 'klar', 'offen', 'transparent']"
Drive,s,unconscious_bias,agentic,"['Engagement', 'Freude an der Sache', 'Begeisterung', 'Schwung']",[],"['Engagement', 'Freude an der Sache', 'Begeisterung', 'Schwung']"
Druck aufsetzen,s|v,unconscious_bias,agentic,"['Umsetzung begleiten', 'Erwartungen kommunizieren', 'in der Umsetzung unterstützen', 'auf gemeinsame Meilensteine einstimmen']",[],"['Umsetzung begleiten', 'Erwartungen kommunizieren', 'in der Umsetzung unterstützen', 'auf gemeinsame Meilensteine einstimmen']"
aufsetzen Druck,v|a,unconscious_bias,agentic,"['Umsetzung begleiten', 'Erwartungen kommunizieren', 'in der Umsetzung unterstützen', 'auf gemeinsame Meilensteine einstimmen']",[],"['Umsetzung begleiten', 'Erwartungen kommunizieren', 'in der Umsetzung unterstützen', 'auf gemeinsame Meilensteine einstimmen']"
Druck aushalten,s|v,unconscious_bias,agentic,"['Ruhe bewahren', 'in Ruhe Arbeiten abschließen', 'besonnen bleiben', 'resilient sein']",[],"['Ruhe bewahren', 'in Ruhe Arbeiten abschließen', 'besonnen bleiben', 'resilient sein']"
aushalten Druck,v|a,unconscious_bias,agentic,"['Ruhe bewahren', 'in Ruhe Arbeiten abschließen', 'besonnen bleiben', 'resilient sein']",[],"['Ruhe bewahren', 'in Ruhe Arbeiten abschließen', 'besonnen bleiben', 'resilient sein']"
Druck ausüben,s|v,unconscious_bias,agentic,"['Umsetzung begleiten', 'in der Umsetzung unterstützen', 'auf gemeinsame Meilensteine einstimmen', 'Erwartungen kommunizieren']",[],"['Umsetzung begleiten', 'in der Umsetzung unterstützen', 'auf gemeinsame Meilensteine einstimmen', 'Erwartungen kommunizieren']"
ausüben Druck,v|a,unconscious_bias,agentic,"['Umsetzung begleiten', 'in der Umsetzung unterstützen', 'auf gemeinsame Meilensteine einstimmen', 'Erwartungen kommunizieren']",[],"['Umsetzung begleiten', 'in der Umsetzung unterstützen', 'auf gemeinsame Meilensteine einstimmen', 'Erwartungen kommunizieren']"
durchsetzen,v,unconscious_bias,agentic,"['erwirken', 'umsetzen', 'zum Abschluss bringen']",[],"['erwirken', 'umsetzen', 'zum Abschluss bringen']"
Einsatzbereitschaft,s,unconscious_bias,agentic,"['Engagement', 'Begeisterung', 'Umsetzungsfreude']",[],"['Engagement', 'Begeisterung', 'Umsetzungsfreude']"
Einsatzwille,s,unconscious_bias,agentic,"['Engagement', 'Begeisterung', 'Umsetzungsfreude']",[],"['Engagement', 'Begeisterung', 'Umsetzungsfreude']"
energisch,a,unconscious_bias,agentic,"['tatkräftig', 'zupackend', 'schwungvoll', 'engagiert', 'motiviert']",[],"['tatkräftig', 'zupackend', 'schwungvoll', 'engagiert', 'motiviert']"
entscheidend,a,unconscious_bias,agentic,"['verantwortlich', 'wesentlich', 'nötig', 'relevant']",[],"['verantwortlich', 'wesentlich', 'nötig', 'relevant']"
Entscheidung,s,unconscious_bias,agentic,"['Konsens', 'Beschluss', 'Einigung', 'Einschätzung', 'Absicht', 'Vorhaben', 'Vereinbarung', 'Übereinkunft', 'Übereinkommen']",[],"['Konsens', 'Beschluss', 'Einigung', 'Einschätzung', 'Absicht', 'Vorhaben', 'Vereinbarung', 'Übereinkunft', 'Übereinkommen']"
entscheidungsfreudig,a,unconscious_bias,agentic,"['pragmatisch', 'unkompliziert', 'beweglich']",[],"['pragmatisch', 'unkompliziert', 'beweglich']"
Entschiedenheit,s,unconscious_bias,agentic,"['Deutlichkeit', 'Klarheit', 'Engagement']",[],"['Deutlichkeit', 'Klarheit', 'Engagement']"
entschlossen,a,unconscious_bias,agentic,"['konsequent', 'herzhaft', 'zupackend', 'pragmatisch']",[],"['konsequent', 'herzhaft', 'zupackend', 'pragmatisch']"
Entschlossenheit,s,unconscious_bias,agentic,"['Umsetzungsfreude', 'Herzhaftigkeit', 'Pragmatismus', 'Unkompliziertheit']",[],"['Umsetzungsfreude', 'Herzhaftigkeit', 'Pragmatismus', 'Unkompliziertheit']"
entschlussfreudig,a,unconscious_bias,agentic,"['pragmatisch', 'unkompliziert', 'beweglich']",[],"['pragmatisch', 'unkompliziert', 'beweglich']"
Entschlussfreudigkeit,s,unconscious_bias,agentic,"['Umsetzungsfreude', 'Pragmatismus', 'Beweglichkeit', 'Unkompliziertheit']",[],"['Umsetzungsfreude', 'Pragmatismus', 'Beweglichkeit', 'Unkompliziertheit']"
Entschlusskraft,s,unconscious_bias,agentic,"['Umsetzungsfreude', 'Pragmatismus', 'Beweglichkeit', 'Unkompliziertheit']",[],"['Umsetzungsfreude', 'Pragmatismus', 'Beweglichkeit', 'Unkompliziertheit']"
erwarten,v,unconscious_bias,agentic,"['begrüßen', 'wünschen']",[],"['begrüßen', 'wünschen']"
geldgierig,a,unconscious_bias,agentic,"['preisbewusst', 'ökonomisch vorsichtig', 'unternehmerisch denkend', 'sparsam', 'budgetbewusst']",[],"['preisbewusst', 'ökonomisch vorsichtig', 'unternehmerisch denkend', 'sparsam', 'budgetbewusst']"
Gewalt,s,unconscious_bias,agentic,"['Aufsicht', 'Verantwortung', 'Schaffenskraft', 'Entscheidungsbefugnis', 'Gewicht', 'Einfluss', 'Stellung', 'Anerkennung', 'Geltung', 'Ansehen', 'Reichweite', 'Antrieb', 'Anstrengung', 'Zuverlässigkeit', 'Konsistenz', 'Beständigkeit', 'Dynamik', 'Schwung', 'Intensität']",[],"['Aufsicht', 'Verantwortung', 'Schaffenskraft', 'Entscheidungsbefugnis', 'Gewicht', 'Einfluss', 'Stellung', 'Anerkennung', 'Geltung', 'Ansehen', 'Reichweite', 'Antrieb', 'Anstrengung', 'Zuverlässigkeit', 'Konsistenz', 'Beständigkeit', 'Dynamik', 'Schwung', 'Intensität']"
grundsätzlich,a,unconscious_bias,agentic,"['in der Regel', 'dokumentiert', 'amtlich', 'oft', 'charakteristisch', 'grundlegend', 'symptomatisch', 'typisch', 'typischerweise']",[],"['in der Regel', 'dokumentiert', 'amtlich', 'oft', 'charakteristisch', 'grundlegend', 'symptomatisch', 'typisch', 'typischerweise']"
Haben wir keine anderen Probleme?,v|||a|s,unconscious_bias,agentic,"['Was spricht dafür, sich damit zu befassen?', 'Warum hat dieses Thema für uns Priorität?']",[],"['Was spricht dafür, sich damit zu befassen?', 'Warum hat dieses Thema für uns Priorität?']"
keine anderen Probleme haben,|a|s|v,unconscious_bias,agentic,"['Was spricht dafür, sich damit zu befassen?', 'Warum hat dieses Thema für uns Priorität?']",[],"['Was spricht dafür, sich damit zu befassen?', 'Warum hat dieses Thema für uns Priorität?']"
haben keine anderen Probleme,v||a|s,unconscious_bias,agentic,"['Was spricht dafür, sich damit zu befassen?', 'Warum hat dieses Thema für uns Priorität?']",[],"['Was spricht dafür, sich damit zu befassen?', 'Warum hat dieses Thema für uns Priorität?']"
Hartnäckigkeit,s,unconscious_bias,agentic,"['Nachhaltigkeit', 'Stetigkeit', 'Fokussiertheit', 'Geduld', 'Gelassenheit', 'Resilienz', 'Beständigkeit']",[],"['Nachhaltigkeit', 'Stetigkeit', 'Fokussiertheit', 'Geduld', 'Gelassenheit', 'Resilienz', 'Beständigkeit']"
impulsiv,a,unconscious_bias,agentic,"['begeisterungsfähig', 'enthusiastisch', 'beweglich', 'lebhaft', 'lebendig', 'vital', 'spontan', 'eifrig', 'herzlich', 'fröhlich', 'munter', 'heiter']",[],"['begeisterungsfähig', 'enthusiastisch', 'beweglich', 'lebhaft', 'lebendig', 'vital', 'spontan', 'eifrig', 'herzlich', 'fröhlich', 'munter', 'heiter']"
Intellekt,s,unconscious_bias,agentic,"['Denkvermögen', 'Wissen', 'Erfahrung', 'Geisteskraft Beobachtungsgabe', 'Weitblick', 'Scharfblick', 'Durchblick', 'Gespür', 'Spürsinn', 'Fassungsvermögen', 'Erkenntnisfähigkeit', 'Einsicht', 'Urteilskraft', 'Vernunft', 'Verstand', 'Denkkraft']",[],"['Denkvermögen', 'Wissen', 'Erfahrung', 'Geisteskraft Beobachtungsgabe', 'Weitblick', 'Scharfblick', 'Durchblick', 'Gespür', 'Spürsinn', 'Fassungsvermögen', 'Erkenntnisfähigkeit', 'Einsicht', 'Urteilskraft', 'Vernunft', 'Verstand', 'Denkkraft']"
Kampf,s,unconscious_bias,agentic,"['Einsatz', 'Engagement', 'Teilnahme', 'Treffen', 'Bestreben', 'Vorhaben', 'Streben', 'Zweck', 'Plan', 'Anstrengung', 'Tatkraft', 'Spannungszustand', 'Verteidigung', 'Schutz']",[],"['Einsatz', 'Engagement', 'Teilnahme', 'Treffen', 'Bestreben', 'Vorhaben', 'Streben', 'Zweck', 'Plan', 'Anstrengung', 'Tatkraft', 'Spannungszustand', 'Verteidigung', 'Schutz']"
Kraft,s,unconscious_bias,agentic,"['Energie', 'Vitalität', 'Können', 'Enthusiasmus', 'Initiative', 'Tatkraft', 'Resilienz', 'Talent', 'Wissen', 'Erfahrung', 'Kenntnis', 'Kompetenz', 'Stabilität', 'Beständigkeit', 'Schwung', 'Engagement']",[],"['Energie', 'Vitalität', 'Können', 'Enthusiasmus', 'Initiative', 'Tatkraft', 'Resilienz', 'Talent', 'Wissen', 'Erfahrung', 'Kenntnis', 'Kompetenz', 'Stabilität', 'Beständigkeit', 'Schwung', 'Engagement']"
Leistungswille,s,unconscious_bias,agentic,"['Fleiß', 'Bereitwilligkeit', 'Arbeitsfreude', 'Spaß am Lösen deiner Aufgaben']",[],"['Fleiß', 'Bereitwilligkeit', 'Arbeitsfreude', 'Spaß am Lösen deiner Aufgaben']"
Logik,s,unconscious_bias,agentic,"['Sinn', 'Schlüssigkeit', 'Rationalität', 'Folgerichtigkeit', 'Prozesstreue', 'Zusammenhang', 'Konzept', 'geistige Reife', 'Angemessenheit']",[],"['Sinn', 'Schlüssigkeit', 'Rationalität', 'Folgerichtigkeit', 'Prozesstreue', 'Zusammenhang', 'Konzept', 'geistige Reife', 'Angemessenheit']"
logisch,a,unconscious_bias,agentic,"['konsequent', 'schlüssig', 'nachvollziehbar', 'schematisch', 'angemessen']",[],"['konsequent', 'schlüssig', 'nachvollziehbar', 'schematisch', 'angemessen']"
Macht,s,unconscious_bias,agentic,"['Energie', 'Anleitung', 'Können', 'Ansehen', 'Initiative', 'Tatkraft', 'Resilienz', 'Kontrolle', 'Stellung', 'Kompetenz', 'Befugnis', 'Position', 'Einfluss', 'Mittel', 'Schwung', 'Engagement', 'Disziplin', 'Geduld', 'Bedacht', 'Bevollmächtigung']",[],"['Energie', 'Anleitung', 'Können', 'Ansehen', 'Initiative', 'Tatkraft', 'Resilienz', 'Kontrolle', 'Stellung', 'Kompetenz', 'Befugnis', 'Position', 'Einfluss', 'Mittel', 'Schwung', 'Engagement', 'Disziplin', 'Geduld', 'Bedacht', 'Bevollmächtigung']"
Muss das sein?,~v||~v,unconscious_bias,agentic,"['Was spricht dafür?', 'Hilft uns das beim Erreichen unserer Meilensteine?', 'Wie hilft uns das bei der Umsetzung?']",[],"['Was spricht dafür?', 'Hilft uns das beim Erreichen unserer Meilensteine?', 'Wie hilft uns das bei der Umsetzung?']"
Mutprobe,s,unconscious_bias,agentic,"['Experiment', 'Sicherheitstest', 'Versuch', 'Test', 'Abenteuer', 'Prüfung', 'Testlauf', 'Unterfangen']",[],"['Experiment', 'Sicherheitstest', 'Versuch', 'Test', 'Abenteuer', 'Prüfung', 'Testlauf', 'Unterfangen']"
paranoid,a,unconscious_bias,agentic,"['vorsichtig', 'wachsam', 'aufmerksam', 'umsichtig', 'achtsam', 'sorgfältig beobachtend']",[],"['vorsichtig', 'wachsam', 'aufmerksam', 'umsichtig', 'achtsam', 'sorgfältig beobachtend']"
Prinzip,s,unconscious_bias,agentic,"['Ethik', 'Methode', 'Wert', 'Richtlinie', 'Regel', 'Reglement', 'Leitlinie', 'Richtschnur', 'Leitidee', 'Erkenntnis', 'Theorem', 'Satzung', 'Norm', 'Anweisung', 'Lehre', 'Devise', 'Wahlspruch', 'Motto', 'Brauch', 'Muster', 'Slogan', 'Ordnung', 'Gesetzmäßigkeit']",[],"['Ethik', 'Methode', 'Wert', 'Richtlinie', 'Regel', 'Reglement', 'Leitlinie', 'Richtschnur', 'Leitidee', 'Erkenntnis', 'Theorem', 'Satzung', 'Norm', 'Anweisung', 'Lehre', 'Devise', 'Wahlspruch', 'Motto', 'Brauch', 'Muster', 'Slogan', 'Ordnung', 'Gesetzmäßigkeit']"
pro-aktiv,a,unconscious_bias,agentic,"['energiegeladen', 'unternehmerisch', 'bereit, die Initiative zu ergreifen']",[],"['energiegeladen', 'unternehmerisch', 'bereit, die Initiative zu ergreifen']"
problematisch,a,unconscious_bias,agentic,"['komplex', 'umstritten', 'schwierig', 'ungeklärt', 'mehrdeutig', 'rätselhaft', 'undurchsichtig', 'verwickelt', 'fraglich', 'strittig', 'offen', 'hypothetisch', 'ungesichert']",[],"['komplex', 'umstritten', 'schwierig', 'ungeklärt', 'mehrdeutig', 'rätselhaft', 'undurchsichtig', 'verwickelt', 'fraglich', 'strittig', 'offen', 'hypothetisch', 'ungesichert']"
resolut,a,unconscious_bias,agentic,"['tatkräftig', 'unbeirrt', 'zupackend']",[],"['tatkräftig', 'unbeirrt', 'zupackend']"
Risiko,s,unconscious_bias,agentic,"['Neues', 'Option', 'Experiment', 'Unterfangen', 'Vorhaben', 'Versuch']",[],"['Neues', 'Option', 'Experiment', 'Unterfangen', 'Vorhaben', 'Versuch']"
Selbständigkeit,s,unconscious_bias,agentic,"['Gestaltungsspielraum', 'Initiative', 'Verantwortlichkeit', 'Reife', 'unternehmerische Haltung']",[],"['Gestaltungsspielraum', 'Initiative', 'Verantwortlichkeit', 'Reife', 'unternehmerische Haltung']"
Selbstbedienungsmentalität,s,unconscious_bias,agentic,"['Vorteilsnahme', 'persönliche Bereicherung', 'Ausschöpfen von Möglichkeiten', 'Wahrnehmen eigener Rechte']",[],"['Vorteilsnahme', 'persönliche Bereicherung', 'Ausschöpfen von Möglichkeiten', 'Wahrnehmen eigener Rechte']"
Selbstständigkeit,s,unconscious_bias,agentic,"['Umsetzungsfreude', 'Bereitschaft, auf die Kompetenz zu vertrauen', 'Fokus auf Aufgaben', 'Freude an Verantwortung', 'Spaß am Ergreifen der Initiative']",[],"['Umsetzungsfreude', 'Bereitschaft, auf die Kompetenz zu vertrauen', 'Fokus auf Aufgaben', 'Freude an Verantwortung', 'Spaß am Ergreifen der Initiative']"
Selbstvertrauen,s,unconscious_bias,agentic,"['Umsetzungsfreude', 'Bereitschaft, auf die Kompetenz zu vertrauen', 'Fokus auf Aufgaben', 'Freude an Verantwortung', 'Spaß am Ergreifen der Initiative']",[],"['Umsetzungsfreude', 'Bereitschaft, auf die Kompetenz zu vertrauen', 'Fokus auf Aufgaben', 'Freude an Verantwortung', 'Spaß am Ergreifen der Initiative']"
Sicherstellung,s,unconscious_bias,agentic,"['Gewährleistung', 'Sorge', 'Erhaltung', 'Bewahrung', 'Einhaltung', 'Umsetzung']",[],"['Gewährleistung', 'Sorge', 'Erhaltung', 'Bewahrung', 'Einhaltung', 'Umsetzung']"
siegessicher,a,unconscious_bias,agentic,"['unbeirrt', 'enthusiastisch', 'fokussiert', 'optimistisch']",[],"['unbeirrt', 'enthusiastisch', 'fokussiert', 'optimistisch']"
Stärke,s,unconscious_bias,agentic,"['Stabilität', 'Erfahrung', 'Energie', 'Seelenstärke', 'Motivation', 'Resilienz']",[],"['Stabilität', 'Erfahrung', 'Energie', 'Seelenstärke', 'Motivation', 'Resilienz']"
stark,a,unconscious_bias,agentic,"['stabil', 'resilient', 'zuverlässig', 'motiviert', 'erfahren']",[],"['stabil', 'resilient', 'zuverlässig', 'motiviert', 'erfahren']"
stur,a,unconscious_bias,agentic,"['zuverlässig', 'klar', 'unverdrossen', 'unbeirrbar', 'loyal', 'geduldig']",[],"['zuverlässig', 'klar', 'unverdrossen', 'unbeirrbar', 'loyal', 'geduldig']"
tapfer,a,unconscious_bias,agentic,"['zupackend', 'diszipliniert', 'resilient', 'einsatzbereit', 'mit Spaß an Neuem', 'offen für neue Entdeckungen', 'standhaft', 'aufrecht', 'ehrenhaft']",[],"['zupackend', 'diszipliniert', 'resilient', 'einsatzbereit', 'mit Spaß an Neuem', 'offen für neue Entdeckungen', 'standhaft', 'aufrecht', 'ehrenhaft']"
Überzeugung,s,unconscious_bias,agentic,"['Meinung', 'Haltung', 'Blickwinkel', 'Perspektive', 'Ansicht', 'Auffassung', 'Erkenntnis', 'Schluss', 'Verständnis', 'Dafürhalten', 'Position', 'Standpunkt', 'Sichtweise', 'Theorie', 'Anschauung']",[],"['Meinung', 'Haltung', 'Blickwinkel', 'Perspektive', 'Ansicht', 'Auffassung', 'Erkenntnis', 'Schluss', 'Verständnis', 'Dafürhalten', 'Position', 'Standpunkt', 'Sichtweise', 'Theorie', 'Anschauung']"
unbekümmert,a,unconscious_bias,agentic,"['bedachtsam', 'gleichmütig', 'ausgeglichen', 'zuversichtlich', 'bereitwillig', 'unbeschwert', 'gelassen', 'entspannt', 'unverkrampft', 'optimistisch', 'gut aufgelegt']",[],"['bedachtsam', 'gleichmütig', 'ausgeglichen', 'zuversichtlich', 'bereitwillig', 'unbeschwert', 'gelassen', 'entspannt', 'unverkrampft', 'optimistisch', 'gut aufgelegt']"
unbeugsam,a,unconscious_bias,agentic,"['zuverlässig', 'unverdrossen', 'unbeirrbar', 'loyal', 'geduldig', 'standhaft', 'aufrecht', 'ehrenhaft']",[],"['zuverlässig', 'unverdrossen', 'unbeirrbar', 'loyal', 'geduldig', 'standhaft', 'aufrecht', 'ehrenhaft']"
unnachgiebig,a,unconscious_bias,agentic,"['zuverlässig', 'unverdrossen', 'unbeirrbar', 'loyal', 'geduldig', 'standhaft', 'aufrecht', 'ehrenhaft']",[],"['zuverlässig', 'unverdrossen', 'unbeirrbar', 'loyal', 'geduldig', 'standhaft', 'aufrecht', 'ehrenhaft']"
Urteil,s,unconscious_bias,agentic,"['Meinung', 'Haltung', 'Ansicht', 'Auffassung', 'Erkenntnis', 'Schluss', 'Verständnis', 'Dafürhalten', 'Position', 'Standpunkt', 'Sichtweise', 'Theorie', 'Anschauung', 'Ergebnis']",[],"['Meinung', 'Haltung', 'Ansicht', 'Auffassung', 'Erkenntnis', 'Schluss', 'Verständnis', 'Dafürhalten', 'Position', 'Standpunkt', 'Sichtweise', 'Theorie', 'Anschauung', 'Ergebnis']"
wagen,v,unconscious_bias,agentic,"['ausprobieren', 'offen sein für Experimente', 'Chancen ausloten']",[],"['ausprobieren', 'offen sein für Experimente', 'Chancen ausloten']"
zählen auf,v,unconscious_bias,agentic,"['vertrauen auf', 'vertrauen', 'ermutigen', 'helfen', 'unterstützen']",[],"['vertrauen auf', 'vertrauen', 'ermutigen', 'helfen', 'unterstützen']"
Zielstrebigkeit,s,unconscious_bias,agentic,"['Fokus auf Meilensteine', 'Motivation, auf Meilensteine hinzuarbeiten,', 'Umsetzungsfreude']",[],"['Fokus auf Meilensteine', 'Motivation, auf Meilensteine hinzuarbeiten,', 'Umsetzungsfreude']"
abschachern,v,unconscious_bias,antisemitism,"['abgewinnen', 'abkaufen', 'ablocken', 'abluchsen', 'mit zweifelhaften Methoden abhandeln']",[],"['abgewinnen', 'abkaufen', 'ablocken', 'abluchsen', 'mit zweifelhaften Methoden abhandeln']"
Geschacher,s,unconscious_bias,antisemitism,"['Feilscherei', 'harte Verhandlungen', 'Geschäftemacherei', 'Gezerre', 'Gefeilsche']",[],"['Feilscherei', 'harte Verhandlungen', 'Geschäftemacherei', 'Gezerre', 'Gefeilsche']"
Geschachere,s,unconscious_bias,antisemitism,"['Feilscherei', 'harte Verhandlungen', 'Geschäftemacherei', 'Gezerre', 'Gefeilsche']",[],"['Feilscherei', 'harte Verhandlungen', 'Geschäftemacherei', 'Gezerre', 'Gefeilsche']"
gottseidank,adv,unconscious_bias,belief,"['-', 'glücklicherweise(...)', 'erfreulicherweise(...)', 'zum Glück(...)', 'wie schön, dass (...)']",['-'],"['-', 'glücklicherweise(...)', 'erfreulicherweise(...)', 'zum Glück(...)', 'wie schön, dass (...)']"
Gott sei Dank,s|v|s,unconscious_bias,belief,"['-', 'Glücklicherweise(...)', 'Wie schön, (...)', 'Glück gehabt(...)', 'Bin ich froh, dass (...)', '(...)']",['-'],"['-', 'Glücklicherweise(...)', 'Wie schön, (...)', 'Glück gehabt(...)', 'Bin ich froh, dass (...)', '(...)']"
Besinnliche Festtage,a|s,unconscious_bias,belief,"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']",[],"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']"
Besinnliches Fest,a|s,unconscious_bias,belief,"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']",[],"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']"
Frohe Festtage,a|s,unconscious_bias,belief,"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']",[],"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']"
Frohe Osterfeiertage,a|s,unconscious_bias,belief,"['Einen bunten Frühlingsanfang', 'Ein wunderbares langes Wochenende', 'Schöne Feiertage', 'Eine erholsame Zeit']",[],"['Einen bunten Frühlingsanfang', 'Ein wunderbares langes Wochenende', 'Schöne Feiertage', 'Eine erholsame Zeit']"
Frohe Ostern,a|s,unconscious_bias,belief,"['Einen bunten Frühlingsanfang', 'Einen zauberhaften Frühling', 'Ein wunderbares langes Wochenende', 'Schöne Feiertage', 'Eine erholsame Zeit']",[],"['Einen bunten Frühlingsanfang', 'Einen zauberhaften Frühling', 'Ein wunderbares langes Wochenende', 'Schöne Feiertage', 'Eine erholsame Zeit']"
Frohe Ostertage,a|s,unconscious_bias,belief,"['Einen bunten Frühlingsanfang', 'Ein wunderbares langes Wochenende', 'Schöne Feiertage', 'Eine erholsame Zeit']",[],"['Einen bunten Frühlingsanfang', 'Ein wunderbares langes Wochenende', 'Schöne Feiertage', 'Eine erholsame Zeit']"
Frohe Weihnachten,a|s,unconscious_bias,belief,"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']",[],"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']"
Frohe Weihnachtstage,a|s,unconscious_bias,belief,"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']",[],"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']"
Frohes Fest,a|s,unconscious_bias,belief,"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']",[],"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']"
Frohes Osterfest,a|s,unconscious_bias,belief,"['Einen bunten Frühlingsanfang', 'Ein wunderbares langes Wochenende', 'Schöne Feiertage', 'Eine erholsame Zeit']",[],"['Einen bunten Frühlingsanfang', 'Ein wunderbares langes Wochenende', 'Schöne Feiertage', 'Eine erholsame Zeit']"
Frohes Weihnachtsfest,a|s,unconscious_bias,belief,"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']",[],"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']"
Fröhliche Festtage,a|s,unconscious_bias,belief,"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']",[],"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']"
Fröhliche Weihnachten,a|s,unconscious_bias,belief,"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']",[],"['Eine erholsame Zeit', 'Frohe Feiertage', 'Frohe und geruhsame Tage', 'Einen wunderbaren Winteranfang', 'Die besten Wünsche für eine erholsame Winterpause']"
islamisch,a,unconscious_bias,belief,"['islamisch --- für Länder und Dinge', 'muslimisch --- für Menschen']",[],"['islamisch --- für Länder und Dinge', 'muslimisch --- für Menschen']"
Islamisierung,s,unconscious_bias,belief,['Vielfalt der Glaubensgemeinschaften'],[],['Vielfalt der Glaubensgemeinschaften']
Islamkritik,s,unconscious_bias,belief,"['antimuslimische Äußerungen', 'islamfeindliche Äußerungen']",[],"['antimuslimische Äußerungen', 'islamfeindliche Äußerungen']"
islamophob,a,unconscious_bias,belief,['islamfeindlich'],[],['islamfeindlich']
Islamophobie,s,unconscious_bias,belief,['Islamfeindlichkeit'],[],['Islamfeindlichkeit']
Israelkritik,s,unconscious_bias,belief,['Kritik an der Politik Israels'],[],['Kritik an der Politik Israels']
muslimisch,a,unconscious_bias,belief,"['islamisch --- für Länder und Dinge', 'muslimisch --- für Menschen']",[],"['islamisch --- für Länder und Dinge', 'muslimisch --- für Menschen']"
mutmaßliche Islamistin,a|s,unconscious_bias,belief,['Terrorverdächtige'],['Terrorverdächtige'],"['Terrorverdächtige', 'Terrorverdächtige']"
mutmaßlicher Islamist,a|s,unconscious_bias,belief,['Terrorverdächtige~r'],['Terrorverdächtige'],"['Terrorverdächtige~r', 'Terrorverdächtige']"
ultraorthodox,a,unconscious_bias,belief,['orthodox'],[],['orthodox']
vertrauen auf Gott,v||s,unconscious_bias,belief,"['Vertraue auf deinen Glauben', 'Vertraue auf eine höhere Macht']",[],"['Vertraue auf deinen Glauben', 'Vertraue auf eine höhere Macht']"
Asoziale,s,unconscious_bias,classism,"['Person, die sich nicht in die Gesellschaft einfügen will oder kann(...)', 'Establishment-Gegner~in(...)', 'sozioökonomisch benachteiligte Person(...)']",[],"['Person, die sich nicht in die Gesellschaft einfügen will oder kann(...)', 'Establishment-Gegner~in(...)', 'sozioökonomisch benachteiligte Person(...)']"
